ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
394305037711,"After your comments were aired on Earth our sponsors were exceedingly impressed with our efforts and your leadership! They have rewarded us generously.

<effect> gain <funding(discovery_reward)>","你的评论在地球上发表后，我们的赞助者对我们的努力和你的领导才能大加赞赏！他们慷慨地奖赏了我们。

<effect> 获得<funding(discovery_reward)>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00040),StoryBit NinthPlanet Text,,,,1005383,,
178906774940,"But Pluto was the Ninth Planet, right?",第九大行星不是冥王星吗？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00048),StoryBit NinthPlanet Text,,,,1005383,,
598643381901,Improves Colonist Morale,提升殖民地居民士气,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00050),StoryBit NinthPlanet CustomOutcomeText,,,,1005383,,
404673564914,Inform the public,告知公众,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00054),StoryBit NinthPlanet Title,,,,1005383,,
746717999126,"The scientific community is struck with disbelief at your ignorance. Struck by the realization that the general public might not be as well informed as they hoped, they redoubled their efforts to ensure everyone is properly educated. 

Your ignorance turned out to be a good thing!

<effect> Improve colonist morale for <sols(boost_duration)> Sols","科学界对你的无知表示不可思议。他们意识到公众可能没有他们所想的那样渊博，因此加倍努力确保每个人都受到良好的教育。

到头来，你的无知成了好事！

<effect>提升殖民地居民的士气，持续<sols(boost_duration)>个太阳日",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00055),StoryBit NinthPlanet Text,,,,1005383,,
282969064895,These pictures look fabricated…,这些照片看起来是伪造的……,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00067),StoryBit NinthPlanet Text,,,,1005383,,
343042042557,Gain <research(research_reward)>,获得 <research(research_reward)>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00069),StoryBit NinthPlanet CustomOutcomeText,,,,1005383,,
559128153172,Prove you wrong,证明你错了,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00073),StoryBit NinthPlanet Title,,,,1005383,,
197772378905,"Baffled at the statement, our research team has put forth a monumental effort to prove you wrong. This extra effort has proved to be useful in developing other research. 

This must have been your plan all along, right commander?

<effect> Gain <research(research_reward)>","我们的研究团队对你的说法感到困惑，他们付出了极大的努力来证明你是错的。事实证明，这种额外的努力在发展其他研究方面是有用的。

这些一定都在你的计划之中，对吧指挥官？

<effect>获得 <research(research_reward)>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/NinthPlanet.lua(00074),StoryBit NinthPlanet Text,,,,1005383,,
843987129725,"We have managed to confirm the existence of the Oort Cloud. For a long time, the Oort Cloud was only hypothesized to exist, but even though it was considered likely we had no concrete proof. The cloud is mainly made up of icy planetesimals and is believed to be the origin for many, if not all, Halley-type comets in our inner solar system. 

This discovery solidifies our view of our own solar system and we are one step closer again to unraveling the secrets of the universe. In acknowledgement of our efforts our sponsors are asking us how they can best support us in making further discoveries.","我们已经证实了奥尔特云的存在。很长一段时间以来，人们只是假定奥尔特云的存在，但即便如此，我们没有确凿的证据。该云主要由冰冻的微行星组成，被认为是太阳系内很多（也许是全部）类哈雷彗星的起源。

这一发现证实了我们对太阳系的观点，我们距揭开宇宙的秘密又近了一步。为了感谢我们的努力，我们的赞助者询问他们如何才能更好地支持我们做出新的发现。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00008),StoryBit OortCloud Text,,,,1005383,,
910038955025,Oort Cloud,奥尔特云,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00011),StoryBit OortCloud Title,,,,1005383,,
685294424503,Additional funds is the surest way to new discoveries.,额外的资金是确保做出新发现最稳妥的方法。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00029),StoryBit OortCloud Text,,,,1005383,,
976834288152,Gain <funding(funding_reward)>,获得 <funding(funding_reward)>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00031),StoryBit OortCloud CustomOutcomeText,,,,1005383,,
937664114798,People were the real driving force behind this discovery.,人才是发现背后真正的驱动力。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00042),StoryBit OortCloud Text,,,,1005383,,
277294997690,Gain 15 more Scientist applicant,多获得15名科学家应征者,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00044),StoryBit OortCloud CustomOutcomeText,,,,1005383,,
332438953293,We would like access to some of the ongoing research that is being conducted on Earth.,我们想了解地球上正在进行的研究的。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00056),StoryBit OortCloud Text,,,,1005383,,
766333190291,Gain <research(research_reward)>,获得 <research(research_reward)>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/OortCloud.lua(00058),StoryBit OortCloud CustomOutcomeText,,,,1005383,,
492579279227,"It seems the Bottomless Pit in our colony has not gone unnoticed. We are approached by a mysterious figure who has a proposal for us.

The individual represents an organization that would like access to the Bottomless Pit. If we were to allow them access without asking too many questions they claim they can ""make it worth our while"".","看起来我们殖民地的无底深坑并没有被忽视。一名神秘人找到我们并提出一个建议。

他所代表的组织想访问无底深坑。如果我们允许他们访问而不问太多问题，他们声称可以“给我们酬谢”。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/PerfectDumpingSite.lua(00021),StoryBit PerfectDumpingSite Text,,,,1005383,,
934483451248,The Perfect Dumping Site,完美的垃圾场,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/PerfectDumpingSite.lua(00022),StoryBit PerfectDumpingSite Title,,,,1005383,,
998847347079,Don't ask questions you don't want answers to. Lets accept their generous offer!,不要问你不想知道答案的问题。我们接受他们的慷慨提议吧！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/PerfectDumpingSite.lua(00048),StoryBit PerfectDumpingSite Text,,,,1005383,,
315227784925,We are payed the sum of <funding(funding_reward)>,我们得到了<funding(funding_reward)>的报酬。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/PerfectDumpingSite.lua(00050),StoryBit PerfectDumpingSite CustomOutcomeText,,,,1005383,,
583112298988,This offer is more suspicious than the Bottomless Pit itself. No deal!,这个提议比无底深坑更可疑。没门！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/PerfectDumpingSite.lua(00061),StoryBit PerfectDumpingSite Text,,,,1005383,,
601781706002,Colonists in the underground gain a Morale boost due to your decisive action for <sols(morale_boost_duration)> Sols,因为你的果断行动，地下的殖民地居民获得士气提升，持续<sols(morale_boost_duration)>个太阳日,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/PerfectDumpingSite.lua(00063),StoryBit PerfectDumpingSite CustomOutcomeText,,,,1005383,,
966364245050,"The good news is that we landed on target. The bad news is that in doing so our Asteroid Lander was severely damaged.

The rocket needs to be repaired before it can make the return trip. It is unfortunate but improvisation and adaptation is what has kept us going so far.

<effect> Rocket requires <metals(repair_cost)> to be repaired","好消息是我们降落在目标地点。坏消息是，我们的小行星登陆舱在此过程中严重受损。

火箭需要修理才能返程。这很不幸，但我们能坚持到现在靠的就是随机应变。

<effect>火箭修复需要<metals(repair_cost)>","The good news is that we landed on target. The bad is that in doing so our Asteroid Lander was severely damaged.

The rocket needs to be repaired before it can make the return trip. It is unfortunate but improvisation and adaptation is what has kept us going so far.

<effect> Rocket requires <metals(repair_cost)> to be repaired","好消息是我们降落在目标地点。坏消息是，我们的小行星登陆舱在此过程中严重受损。

火箭需要修理才能返程。这很不幸，但我们能坚持到现在靠的就是随机应变。

<effect>火箭修复需要<metals(repair_cost)>",OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/RoughTouchDown.lua(00026),StoryBit RoughTouchDown Text,,,,1010373,,
251667567548,Rough Touchdown,硬着陆,,,OK,,,,ps4:touch,Trunk\Mars/Dlc/picard/Presets/StoryBit/RoughTouchDown.lua(00027),StoryBit RoughTouchDown Title,,,,1005383,,
347677110930,"We have found the remains of a Satellite on the surface of the Asteroid. It seems to have collided with it not too long ago.

After some more investigation we have concluded that we can salvage some parts of its internal memory. The data contained can be useful to our future endeavours, but unfortunately we won't be able to recover everything.","我们在小行星表面找到了卫星的残骸。它似乎在不久之前撞到了小行星。

经过进一步调查后，我们得出结论，可以回收利用它的部分内存。内存储存的数据可能对我们未来的工作有用，不幸的是，我们无法恢复全部数据。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00014),StoryBit SatelliteRemains Text,,,,1005383,,
270186254561,Satellite Remains,卫星残骸,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00015),StoryBit SatelliteRemains Title,,,,1005383,,
809328340361,There are still some Martian surface scans stored in undamaged sectors. Try to extract those.,未损坏的扇区中仍存有一些火星地表的扫描数据。想办法提取那些数据吧。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00034),StoryBit SatelliteRemains Text,,,,1005383,,
183499661449,Gain <research(recovered_researched)>,获得 <research(recovered_researched)>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00036),StoryBit SatelliteRemains CustomOutcomeText,,,,1005383,,
999909437529,Recover the data it has on the surrounding space.,回收周围空间的数据。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00047),StoryBit SatelliteRemains Text,,,,1005383,,
323533723884,Gain Discovery Progress,获得发现进度,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00049),StoryBit SatelliteRemains CustomOutcomeText,,,,1005383,,
289489079267,Must have atleast 1 Recon Center,必须至少有1个侦察中心,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SatelliteRemains.lua(00054),StoryBit SatelliteRemains Description,,,,1005383,,
980094856232,Some of our engineers and marketing experts have pitched an idea to us for an event in the Martian underground. They want to manually race some of our shuttles through the tunnels! Our marketing team is already negotiating with various entertainment companies on Earth for the rights to air the event. This could be a very profitable venture.,我们的部分工程师和营销专家向我们提出在火星地下举办活动的想法。他们想人工驾驶穿梭机在隧道里办一场竞速！我们的营销团队已经准备好和地球上的多家娱乐公司谈判，争取转播权。这可能是一个非常赚钱的经营项目。,Some of our engineers and marketing experts have pitched an idea to us for an event in the Martian underground. They want to manually race some or our shuttles through the tunnels! Our marketing team is already negotiating with various entertainment companies on Earth for the rights to air the event. This could be a very profitable venture.,我们的部分工程师和营销专家向我们提出在火星地下举办活动的想法。他们想人工驾驶穿梭机在隧道里办一场竞速竞速！我们的营销团队已经准备好和地球上的多家娱乐公司谈判，争取转播权。这可能是一个非常赚钱的经营项目。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing.lua(00026),StoryBit ShuttleTunnelRacing Text,,,,1007266,,
766973882890,The Great Underground Shuttle Race,地下穿梭机竞速,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing.lua(00027),StoryBit ShuttleTunnelRacing Title,,,,1005383,,
259063024671,Nothing beats some high stakes racing!,有谁不爱高奖金的比赛呢！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing.lua(00045),StoryBit ShuttleTunnelRacing Text,,,,1005383,,
323187686164,Gain <funding(saleproceeds)> but risk losing Shuttles,获得<funding(saleproceeds)>，但有损失穿梭机的风险,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing.lua(00047),StoryBit ShuttleTunnelRacing CustomOutcomeText,,,,1005383,,
348776594618,Let's not risk our resources so frivolously.,我们还是不要这么轻率地拿资源冒险。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing.lua(00072),StoryBit ShuttleTunnelRacing Text,,,,1005383,,
446425758891,"All looked to be going well until a last-minute crash took out multiple Shuttles. While this is undoubtedly good for the viewer ratings it is a big loss for our operations. The good news is that no colonists were injured as a result of this disaster.

<effect> Gain <funding(saleproceeds)>, but lose 3 Shuttles","一切都进行地很顺利，只可惜在最后时刻发生了坠机事件，好几架穿梭机被毁。虽然这无疑将直播效果拉满，但对我们的事业来说是个巨大的损失。好消息是在这次灾难中，没有殖民地居民的人员伤亡。

<effect>获得<funding(saleproceeds)>，但失去3架穿梭机",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing_MajorCasualties.lua(00016),StoryBit ShuttleTunnelRacing_MajorCasualties Text,,,,1005383,,
439700543505,Shuttle Race - Disastrous Crash,穿梭机竞速——灾难性坠机,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing_MajorCasualties.lua(00017),StoryBit ShuttleTunnelRacing_MajorCasualties Title,,,,1005383,,
352642096802,"While the event was a huge success one of the Shuttles got damaged beyond repair. Fortunately, no colonists were harmed!

<effect> Gain <funding(saleproceeds)>, but lose 1 Shuttle","活动大获成功的同时，有一架穿梭机受损到了无法修复的地步。幸运的是，没有殖民地居民受伤！

<effect>获得<funding(saleproceeds)>，但失去1架穿梭机",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing_MinorCasualties.lua(00014),StoryBit ShuttleTunnelRacing_MinorCasualties Text,,,,1005383,,
137945521720,Shuttle Race - Crash,穿梭机竞速——坠机,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing_MinorCasualties.lua(00015),StoryBit ShuttleTunnelRacing_MinorCasualties Title,,,,1005383,,
560005727966,"The Great Underground Shuttle race was a huge success. Viewer ratings on Earth were through the roof and none of our shuttles were damaged in the process.

<effect> Gain <funding(saleproceeds)>","地下穿梭机竞速大获成功。地球上的收视率已突破天际，而在此过程中我们的穿梭机没有受损。

<effect>获得<funding(saleproceeds)>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing_NoCasualties.lua(00013),StoryBit ShuttleTunnelRacing_NoCasualties Text,,,,1005383,,
393866502715,Shuttle Race - Success!,穿梭机竞速——成功！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ShuttleTunnelRacing_NoCasualties.lua(00014),StoryBit ShuttleTunnelRacing_NoCasualties Title,,,,1005383,,
182451919199,"Our scientists believe that we have discovered a new super habitable planet. These planets are supposed to offer even more ideal conditions for life than Earth itself. Only a small number of these planets have been discovered so far, making this a monumental discovery.",我们的科学家认为我们发现了一颗新的超宜居行星。这些行星应该能提供比地球本身更适合生命的环境。到目前为止，只发现了少量这种行星，这使得这次的发现意义重大。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00008),StoryBit SuperHabitableWorld Text,,,,1005383,,
354880669300,Super Habitable Planet,超宜居行星,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00011),StoryBit SuperHabitableWorld Title,,,,1005383,,
635319270015,Publish the findings and report immediately!,公布发现，并立即进行报道！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00025),StoryBit SuperHabitableWorld Text,,,,1005383,,
527518762366,Gain <funding(publishingreward)> from enthusiastic patrons on Earth,从地球上的热心赞助人获得<funding(publishingreward)>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00027),StoryBit SuperHabitableWorld CustomOutcomeText,,,,1005383,,
903299097104,Findings Published,发现已公布,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00033),StoryBit SuperHabitableWorld Title,,,,1005383,,
756756368162,The findings were received with all the enthusiasm we expected!,不出我们所料，该发现收到了极大的关注！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00034),StoryBit SuperHabitableWorld Text,,,,1005383,,
261680808675,Findings Published,发现已公布,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00043),StoryBit SuperHabitableWorld Title,,,,1005383,,
357475774411,The findings were received with all the enthusiasm we expected!,不出我们所料，该发现收到了极大的关注！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00044),StoryBit SuperHabitableWorld Text,,,,1005383,,
527351453253,Hold off with publishing until we are sure.,在我们确定前不要公布。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld.lua(00050),StoryBit SuperHabitableWorld Text,,,,1005383,,
131127585575,"It seems we were too hasty in our publication. The research was quickly discredited and various flaws in our method were brought to light. We are sure to lose face over this. 

<effect> Scientists suffer a Morale penalty for 15 sols","看起来我们的公布太仓促了。这项研究很快受到了质疑，我们方法中的很多缺陷也暴露了出来。我们这次脸丢大了。

<effect>科学家受到士气惩罚，持续15个太阳日",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld_Discredited.lua(00024),StoryBit SuperHabitableWorld_Discredited Text,,,,1005383,,
348985800424,Super Habitable Planet - Discredited,超宜居行星——受到质疑,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld_Discredited.lua(00027),StoryBit SuperHabitableWorld_Discredited Title,,,,1005383,,
246442422355,"After closer investigation we have come to the conclusion that our initial observations were a false positive. A quirk in our software twisted the readings into something else than we hoped. On the other hand, we did manage to optimize our observation software which will benefit us in the future!

<effect> Gain a boost in Discovery Progress","经过仔细调查后，我们得出结论，最初的观察结果不实。我们软件中的一处错误将读数改成了我们不希望的东西。另一方面，我们成功优化了观测软件，这将使我们在未来受益！

<effect>获得发现进度加成",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld_FalsePositive.lua(00012),StoryBit SuperHabitableWorld_FalsePositive Text,,,,1005383,,
989067354768,Super Habitable Planet - False Positive,超宜居行星——不实,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld_FalsePositive.lua(00015),StoryBit SuperHabitableWorld_FalsePositive Title,,,,1005383,,
255716721636,"After running the data again, we have confirmed our initial conclusions! Publishing these findings is sure to excite and increase our credibility in the scientific community.

<effect> Gain <funding(publishingreward)>","再次验证数据后，我们确认了最初的结论！公布这些发现肯定会激发并提升我们在科学界的信誉。

<effect>获得<funding(publishingreward)>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld_FindingsConfirmed.lua(00012),StoryBit SuperHabitableWorld_FindingsConfirmed Text,,,,1005383,,
256054087112,Super Habitable Planet - Confirmed,超宜居行星——确认,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/SuperHabitableWorld_FindingsConfirmed.lua(00015),StoryBit SuperHabitableWorld_FindingsConfirmed Title,,,,1005383,,
510168242591,"Our scientists suggest we run our deep scanning technology in the underground.

We have to chose what we will scan for to reduce the number of false positives. It will be a long process but it will reveal deposits that we are bound to miss otherwise.","我们的科学家建议我们在地下运行深层扫描技术。

我们必须选择待扫描的内容，以减少假阳性结果的数量。显示资源点的过程将很漫长，但如果不这样，我们必将错过它们。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00021),StoryBit UndergroundDeepScanning Text,,,,1005383,,
742165131751,Run a Deep Scan of the Underground,在地下运行深层扫描,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00022),StoryBit UndergroundDeepScanning Title,,,,1005383,,
588761719028,We can't populate the underground without a reliable supply of water to sustain our Colonists.,如果没有可靠的水资源供应，就无法维持我们殖民地居民的生存，也就不可能居住在地下。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00040),StoryBit UndergroundDeepScanning Text,,,,1005383,,
775505678592,Reveal a rich water deposit in the underground after <sols(scanning_duration)> Sols,在<sols(scanning_duration)>个太阳日后显示一处富含水的地下资源点,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00042),StoryBit UndergroundDeepScanning CustomOutcomeText,,,,1005383,,
482648059622,"Metal is fundamental, and more importantly it's what we need right now.",金属是基础，更重要的是它是我们现在急需的。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00052),StoryBit UndergroundDeepScanning Text,,,,1005383,,
447916555617,Reveal a rich metal deposit in the underground after <sols(scanning_duration)> Sols,在<sols(scanning_duration)>个太阳日后显示一处富含金属的地下资源点,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00054),StoryBit UndergroundDeepScanning CustomOutcomeText,,,,1005383,,
599288156388,Finding more Rare Metals is vital to finance our endeavours,找到更多的稀有金属对缓解我们的资金压力至关重要,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00064),StoryBit UndergroundDeepScanning Text,,,,1005383,,
901831874835,Reveal a rich rare metal deposit in the underground after <sols(scanning_duration)> Sols,在<sols(scanning_duration)>个太阳日后显示一处富含稀有金属的地下资源点,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning.lua(00066),StoryBit UndergroundDeepScanning CustomOutcomeText,,,,1005383,,
345726853410,Underground Deep Scan complete!,地下深层扫描完成！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning_Metal.lua(00011),StoryBit UndergroundDeepScanning_Metal NotificationText,,,,1005383,,
376698356393,Underground Deep Scan complete!,地下深层扫描完成！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning_RareMetal.lua(00012),StoryBit UndergroundDeepScanning_RareMetal NotificationText,,,,1005383,,
940623924308,Underground Deep Scan complete!,地下深层扫描完成！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/UndergroundDeepScanning_Water.lua(00012),StoryBit UndergroundDeepScanning_Water NotificationText,,,,1005383,,
572750982767,The <em>Recon & Expansion</em> field deals with exploring and expanding the mars initiative into the <em>Underground and Asteroids</em>.,<em>侦察和扩张</em>领域涉及将探索和扩张火星计划推广至<em>地下和小行星带</em>。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechFieldPreset.lua(00029),TechFieldPreset ReconAndExpansion description,,,,245645,,
641996688151,RECON & EXPANSION,侦察和扩张,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechFieldPreset.lua(00030),TechFieldPreset ReconAndExpansion display_name,,,,245645,,
717308151147,Buried Wonders,埋藏的奇观,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechFieldPreset.lua(00048),TechFieldPreset BuriedWonders display_name,,,,1005383,,
964297333523,"Landing an <em>Asteroid Lander</em> on an Asteroid captures the Asteroid in orbit around Mars, which <em>removes the time limit</em>.

<grey>""This planet is 15 million years overdue for an asteroid strike like the one that killed the dinosaurs.""
<right>L. Neil Smith</grey><left>","让<em>小行星登陆舱</em>在小行星上着陆即可捕获火星轨道上的小行星，并<em>移除时间限制</em>。

<grey>“这颗星球早在1500万年前就该经历一次小行星撞击了，就像导致恐龙灭绝的那次一样。”
<right>L·尼尔·史密斯</grey><left>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00005),TechPreset CaptureAsteroid description,,,,1009902,,
643806091837,Capture Asteroid,捕获小行星,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00006),TechPreset CaptureAsteroid display_name,,,,1009902,,
934164533860,"Reduces the cargo weight of <em>resources</em> by <param1>%.

<grey>This bay has an interior space considerably larger than its outside dimensions.</grey>","<em>资源</em>货物重量降低<param1>%。

<grey>此舱的内部空间比外部尺寸大得多。</grey>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00020),TechPreset CargobayOfHolding description,,,,1009902,,
680295711549,Cargobay of holding,货舱,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00021),TechPreset CargobayOfHolding display_name,,,,1009902,,
414282165714,"Unlock the <em>unique building</em> and <em>RC Vehicle</em> of a <em>random sponsor</em>.

This tech is <em>repeatable</em> and can be researched multiple times.

<grey>""Individually, we are one drop. Together, we are an ocean""
<right>Ryunosuke Satoro</grey><left>","解锁<em>独特建筑</em>和<em>遥控载具</em> ，<em>赞助者不限</em>。

此技术<em>可重复</em>且可以多次研究。

<grey>“每个人都只是小水滴。汇聚一处，便成江海。”
<right>芥川龙之介</grey><left>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00049),TechPreset GlobalSupport description,,,,1010204,,
983426567613,Global Support,全球支持,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00050),TechPreset GlobalSupport display_name,,,,1009902,,
598871764932,"Receive <param1> applicants with <em>rare traits</em>.

This tech is <em>repeatable</em> and can be researched multiple times.

<grey>""The goal, or should I say, the dream is to build a colony. A self-sufficient new world, far away from earth.""
<right>Voice Over</grey><left>","获得<param1>名拥有<em>稀有特征</em>的应征者。

此技术<em>可重复</em>且可以多次研究。

<grey>“目标，或者说梦想是建造一座殖民地。一个远离地球且自给自足的新世界。”
<right>旁白</grey><left>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00061),TechPreset MarsMarketing description,,,,1010204,,
242321547053,Mars Marketing,火星营销,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00062),TechPreset MarsMarketing display_name,,,,1009902,,
254856657016,"Colonists restore sanity while sleeping in the Underground instead of losing sanity.
Colonists also gain <param1> morale while they are in the underground.

<grey>If humanity had never seen sunlight, they wouldn't miss it.</grey>","殖民地居民在地下睡眠时，理智度不再下降，而是上升。
殖民地居民在地下时，还会获得<param1>士气。

<grey>假如人类从未见过阳光，他们也不会心生向往。</grey>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00078),TechPreset MolePeople description,,,,1009902,,
459125560005,Mole People,鼹鼠人,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00079),TechPreset MolePeople display_name,,,,1009902,,
434079472328,"Reduces the cargo weight of <em>drones and RC vehicles</em> by <param1>%.

<grey>""At the end of the day, we can endure much more than we think we can.""
<right>Frida Kahlo</grey><left>","<em>无人机和遥控载具</em>的货物重量降低<param1>%。

<grey>“到头来，我们发现自己的承受能力比我们想象的强得多。”
<right>弗里达·卡罗</grey><left>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00100),TechPreset VehicleWeightOptimizations description,,,,1009902,,
838173443174,Vehicle Weight Optimizations,载具重量优化,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/TechPreset.lua(00101),TechPreset VehicleWeightOptimizations display_name,,,,1009902,,
