ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
14191,"It seems we already had the <text_param1> breakthrough. Instead our researches did their best to prove their worth to the colony.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。於是我們的研究員竭盡全力證明向殖民地證明了自己的價值。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01125),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14192,Soylent Green,綠色食物,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01128),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14183,Good to hear,很好,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01130),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14194,Rare Anomaly Analyzed: Virus,稀有異象已分析：病毒,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01145),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14195,"After analyzing some samples from strange markers on the cave floor, we've found some traces of an unknown virus. A second scan confirmed our suspicions. We've found a new virus native to Mars.

Some kind of material was able to preserve the virus for thousands, if not millions of years. Viruses are only found where there is life, so this should confirm there once was life on Mars. If it's not still here.

The medical community warns us that if there is ever an outbreak, it may kill all our colonists. So, perhaps we should try to rely less on people. What do you think, commander?

<effect> Unlock a new breakthrough tech:","分析洞穴地面上奇怪標記的樣本後，我們發現了一種未知病毒的蹤跡。再次掃描證實了我們的懷疑。我們發現了一種新的火星原生病毒。

某種物質將這種病毒儲存了數千年，乃至數百萬年之久。只有有生命的地方才會出現病毒，因此這一發現應該可以確定火星上曾經有過生命。不知現在這些生命還在不在。

醫學界警告說假如病毒爆發，所有殖民地居民可能都會性命不保。那麼，我們或許應該減少對人的依賴。指揮官，你意下如何？

<effect>解鎖一項新的突破性技術：",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01146),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14196,We must find a way to automate our extractors!,我們必須想辦法實現挖掘站自動化！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01148),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14197,Let's create robots to handle the menial work,我們造機器人來完成枯燥的工作吧,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01149),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14198,Could we create mechanical colonists?,我們能否創造機械殖民地居民？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01150),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14199,I have full confidence that our medics can handle this!,我對我們的醫務人員有信心，他們一定能處理好這件事！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01151),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14201,Extractor AI,挖掘站人工智慧,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01193),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14203,Service Bots,服務型機器人,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01246),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14200,"It seems we already had the <text_param1> breakthrough. Instead, researching the virus samples did give us a lot of valuable information.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。不過研究病毒樣本確實給了我們很多寶貴的資訊。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01296),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14204,The Positronic Brain,正子腦,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01299),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14202,Brilliant!,太好了！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01301),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14205,<green>Commander showed trust in them +15</green>,<green>指揮官對他們展現出信任+15</green>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01328),Scenario UndergroundAnomalies_Rare MoraleReason,,,,1009902,,
14206,Medic Moral,醫務人員士氣,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01331),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14207,"Most of our medics are grateful for your trust in their skills. It seems they are motivated to not disappoint you. There are still some voices of concern, but most agree with your decision.

<effect> All scientists gain <reg_param1> Morale for <reg_param2> sols.","大部分醫務人員很感激你對他們水平的信任。看起來他們為了不讓你失望而鼓足了幹勁。雖然有部分人表示擔憂，但大多數人贊同你的決定。

<effect>所有科學家士氣上升<reg_param1>，持續<reg_param2>個太陽日。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01332),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14210,I'm sure it'll be fine,肯定不會有事的,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01337),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14211,Rare Anomaly Analyzed: Rocket,稀有異象已分析：火箭,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01348),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14212,"We've found an old rocket that seems to be from earth. The material, level of technology and written text all indicate it's from the cold war era. While most space agencies were focused on the moon, it seems one already made a manned mission to mars.

There is more, though. Our initial investigation indicates this rocket never should have made it to mars. There's clearly something we overlooked that made their mission a success.

Commander, I'm sure we'll find something if we rely on your luck and insights. Where should we look again?

<effect> Unlock a new breakthrough tech:","我們發現了一枚似乎來自地球的舊火箭。其材料、技術水平以及文字都表明它來自冷戰時期。雖然大多數宇航局關注重點是月球，看起來其中之一已經執行過飛向火星的載人飛行任務了。

但不止如此。我們的初步調查顯示這枚火箭照理不該抵達火星。我們顯然沒能發現他們任務成功的原因。

指揮官，我們若憑藉洞察力且運氣夠好的話，就一定能有所發現。我們應該再看看哪裡？

<effect>解鎖一項新的突破性技術：",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01349),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14213,Did you check the passenger module?,你檢查乘客模組了嗎？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01351),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14214,It has to be the engines.,肯定是引擎。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01352),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14215,How did they bring their equipment along?,他們是怎麼運載裝置的？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01353),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14216,I'm sure it's in the cargo bay.,肯定在貨艙裡。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01354),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14218,Cryo-sleep,冷凍睡眠技術,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01396),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14221,Plasma Rocket,等離子火箭,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01449),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14222,Vehicle Weight Optimizations,載具重量最佳化,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01502),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14331,"You were correct, commander! It seems they already had <text_param1> technology. Analyzing their tech, our scientists feel pretty confident they can replicate it.

We've unlocked the <text_param1> breakthrough.","指揮官，你說對了！看起來他們已經擁有了<text_param1>技術。分析他們的技術後，我們的科學家感覺有信心可以進行復制。

我們解鎖了<text_param1>突破性技術。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01533),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14217,"You were correct, commander! It seems they already had <text_param1> technology, one of the breakthroughs we also have. Further investigating their implementation of it did lead to a lot of valuable insights.

<effect> Gain <research(reg_param1)> Research","指揮官，你說對了！看起來他們已經擁有了<text_param1>技術，而我們也已擁有這項突破性技術。進一步調查他們對此技術的運用後，我們得出了不少寶貴的見解。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01552),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14223,Cargobay of holding,貨艙,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01555),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14219,One does wonder why they didn't try again...,不知道他們為何不再試一次……,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01557),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14224,Rare Anomaly Analyzed: Architecture,稀有異象已分析：建築,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01572),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14225,"We must apologize, commander. It seems one of our interns took control of the RC Explorer and used it to stare at the cavern ceilings for hours on end. We immediately sent him home and kept an eye on him for a while.

We found him that evening talking with an architect friend of his. She seemed fascinated by how he described the underground caverns of Mars. Talking about cyclopean architecture grounded in non-euclidean geometry.

The next day we realized she's a new hire within our dome architecture team. She was coming up with some pretty strange suggestions. Which team should we assign her on?

<effect> Unlock a new breakthrough tech:","指揮官，非常抱歉。看樣子我們有一名實習生控制了遙控探索者，並讓它盯著洞穴的頂部連續看了好幾個小時。我們立刻把他送回了家，並派人監視了他一段時間。

那天晚上，我們發現他和自己的一位建築師朋友交談。此人似乎對他描述的火星地下洞穴十分著迷，大談巨石堆砌的非歐幾何建築。

第二天，我們發現她是我們穹頂建築團隊的一名新人。她提出了一些很奇怪的建議。我們應該把她派到哪支隊伍？

<effect>解鎖一項新的突破性技術：",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01573),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14226,The Inspired ones,卓越者,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01575),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14227,The Gem Project,寶石計劃,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01576),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14228,Team Multispiral,多螺旋隊,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01577),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14229,Maybe it's best to let her go,或許還是讓她離開為妙,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01578),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14333,10,10,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01613),Scenario UndergroundAnomalies_Rare text_param3,,,,1009935,,
14232,Inspiring Architecture,激勵性建築,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01633),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14233,50,50,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01634),Scenario UndergroundAnomalies_Rare text_param3,,,,1009902,,
14237,Gem Architecture,寶石結構建築,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01700),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14230,<red>Working with non-euclidean geometry -50</red>,<red>研究非歐幾何-50</red>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01727),Scenario UndergroundAnomalies_Rare MoraleReason,,,,1009902,,
14332,"Her team did amazing work, although many of the engineers were confused and struggled to understand the ideas put forth by the architect. What troubles me though, is that no one has seen her or the intern since the project ended.

<effect> unlocked the <text_param1> breakthrough.
<effect> All engineers lose <reg_param2> sanity.","她的團隊飛非常優秀，但很多工程師在面對這名建築師提出的創意時十分困惑，感覺難以理解。但讓我不安的是，自從計劃結束以來，就沒人再見過她以及那名實習生。

<effect>解鎖<text_param1>突破性技術。
<effect>所有工程師理智度下降<reg_param2>。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01743),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14231,"It seems we already had the <text_param1> breakthrough. Though their ideas did give us a lot of interesting insights.

Our engineers were a bit less happy, with many of them struggling to understand the architect's ideas. What troubles me most is that no one has seen her or the intern since the project ended.

<effect> Gain <research(reg_param1)> Research
<effect> All engineers lose <reg_param2> sanity.","看起來我們已經擁有了<text_param1>突破性技術。但他們的主意確實給了我們不少有趣的見解。

我們的工程師們不怎麼開心，他們中不少人都難以理解建築師的創意。最讓我不安的是，自從計劃結束以來，就沒人再見過她以及那名實習生。

<effect>獲得<research(reg_param1)>研究點數
<effect>所有工程師理智度下降<reg_param2>。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01763),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14239,<green>Avoided non-euclidean geometry +15</green>,<green>避開非歐幾何+15</green>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01796),Scenario UndergroundAnomalies_Rare MoraleReason,,,,1009902,,
14240,Spared the Engineers,放過工程師,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01799),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14241,"Her ideas were brilliant, though twisted by visions of eldritch architecture. The engineers struggled a lot to fully grasp her ideas and are relieved they don't have to put any of it in practice.

What troubles me though, is that no one has seen her or the intern since.

<effect> All engineers gain <reg_param1> Morale for <reg_param2> sols.","她的創意十分了不起，只是被怪異建築的幻景扭曲了。工程師們為了理解她的想法而絞盡腦汁，最後得知他們不必付諸實踐時，他們都鬆了一口氣。

不過令我不安的是，從那以後就沒人再見過她以及那名實習生。

<effect>所有工程師士氣上升<reg_param1>，持續<reg_param2>個太陽日。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01800),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14238,Multispiral Architecture,複式螺旋結構,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01803),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14234,"I'm sure they are well, I hope.",他們肯定沒事啦，希望如此吧。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01806),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14244,Rare Anomaly Analyzed: Life,稀有異象已分析：生命,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01817),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14245,"We've found several fossilized microorganisms, some still remaining within an amber like substance. This is a massive find!

Further research shows that Mars' oceans were full of microbes about 4 million years ago. Some of these secreted an amber like substance, which has captured and preserved other microbes. Some theorize there must have been plant or tree like organisms, though at this point it's to early to say.

We've found potentially revolutionary genetic markers in these microbes. We may be able to cure one of humanity's ails, which should we focus on?

<effect> Unlock a new breakthrough tech:","我們發現了若干微生物化石，一部分被封存在了類似琥珀的物質中。這可是重大發現！

進一步研究顯示，大約四百萬年前，火星的海洋曾是微生物的天堂。其中一些微生物分泌出了這種類琥珀物質，此物質又黏住並儲存了其它微生物。有人提出理論說肯定存在過類似植物或樹木的有機物，雖然現在說這些還為時過早。

我們在這些微生物裡找到了可能具有革命性意義的遺傳標識。我們或許能除去人類的一項困擾，應該選擇哪一項呢？

<effect>解鎖一項新的突破性技術：",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01818),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14246,Age,衰老,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01820),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14247,Fatigue,疲勞,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01821),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14248,Sleep,睡眠,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01822),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14249,Death,死亡,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01823),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14251,Forever Young,青春永駐,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01865),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14253,Martianborn Ingenuity,火星之子天賦,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01918),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14254,Rapid Sleep,快速睡眠,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(01971),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14250,"It seems we already had the <text_param1> breakthrough. Though the microbes still gave us a wealth of new information about living on Mars.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。不過微生物還是給了我們大量有關火星生活的新資訊。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02021),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14255,Project Phoenix,鳳凰計劃,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02024),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14256,Rare Anomaly Analyzed: Fossils,稀有異象已分析：化石,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02041),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14257,"We found a few large fossils of plant like organisms. This may be the first actual proof we've found for life on Mars.

The size and shape of the fossils indicates these were very nutritious plants that grew to about a meter high. These would indicate Mars didn't just have life within it's oceans, but also on land. Some even theorize they may be evidence of selective breeding, indicating intelligent life once used to walk on Mars. Though this would need further investigation.

For now, we should put these fossils to good use. What do you think, commander?

<effect> Unlock a new breakthrough tech:","我們發現了一些類似植物的大塊生物化石。這或許是我們首次發現的火星上存在過生命的鐵證。

化石的大小和形狀表明這些植物營養豐富，高度約一米。這或許表明火星不僅海洋裡有過生物，陸地上同樣如此。甚至有人提出理論說這或許是選擇育種的證據，表明火星上曾經居住過智慧生物。不過這一點還需要進一步調查。

目前而言，我們應該好好利用這些化石。指揮官，你意下如何？

<effect>解鎖一項新的突破性技術：",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02042),Scenario UndergroundAnomalies_Rare text,,,,1009902,,
14258,Let's recreate the plants,我們再現出這種植物吧。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02044),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14259,We should send these to our sponsor,我們應該把這些東西送給我們的贊助者,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02045),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14260,We should use these to teach,我們應該把這些東西用於教學,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02046),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14261,Let's share this with earth and all of humanity,我們與地球以及全人類共享吧,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02047),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14334,We've unlocked the <text_param1> breakthrough. It seems these crops were able to grow much bigger on Mars due to the lower gravity. Fortunately nothing bad came out of these fossils.,我們解鎖了<text_param1>突破性技術。看起來由於低重力的緣故，這些植物在火星上能長得高大得多。幸運的是，這些化石沒給我們造成任何麻煩。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02067),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14335,Amazing!,太驚人了！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02071),Scenario UndergroundAnomalies_Rare choice1,,,,1009935,,
14262,"It seems we already had the <text_param1> breakthrough. Though the fossils still proved a valuable source of information. Fortunately nothing bad came out of these fossils.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。不過這些化石依然提供了寶貴的資訊。幸運的是，這些化石沒給我們造成任何麻煩。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02086),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14263,Giant Crops,巨型作物,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02089),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14336,"We've unlocked the <text_param1> breakthrough. Our sponsors are excited they now have proof of life on Mars. In return, they're happy to send us whatever we need.",我們解鎖了<text_param1>突破性技術。我們的贊助者非常激動，因為他們現在掌握了火星上存在過生命的證據。作為回報，他們願意給我們所需的一切。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02120),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14252,Great,幹得漂亮,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02124),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14267,"It seems we already had the <text_param1> breakthrough. Though our sponsor was able to make great strides, researching these on earth.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。不過我們的贊助者在地球上研究這些東西，取得了重大突破。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02139),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14268,Prefab Compression,預製件壓縮,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02142),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14337,Awesome!,棒極了！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02177),Scenario UndergroundAnomalies_Rare choice1,,,,1009935,,
14270,"It seems we already had the <text_param1> breakthrough. The fossils did help many student projects add to our research efforts.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。化石確實幫助了不少學生專案，我們的研究工作也因此受益。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02192),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14271,Interplanetary Learning,星際學習,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02195),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14338,We've unlocked the <text_param1> breakthrough. All mission sponsors on earth are excited we shared knowledge with them and are happy to return the favor.,我們解鎖了<text_param1>突破性技術。地球上的所有任務贊助者因我們與他們分享知識而非常激動，也十分樂意回報我們。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02226),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14273,"It seems we already had the <text_param1> breakthrough. Instead, all sponsors on earth allowed us to temporarily use their research networks as well.

<effect> Gain <research(reg_param1)> Research","看起來我們已經擁有了<text_param1>突破性技術。因此，地球上的所有贊助者允許我們暫時使用他們的研究網路。

<effect>獲得<research(reg_param1)>研究點數",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02245),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14274,Global Support,全球支援,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02248),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14264,That's still good news.,這依然是好訊息,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02250),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
14279,Landscaping,地形改造,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02276),Scenario UndergroundAnomalies_Rare choice2,,,,1009902,,
14280,Resource extraction,資源開採,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02277),Scenario UndergroundAnomalies_Rare choice3,,,,1009902,,
14281,This tech seems way to dangerous,這項技術看起來實在太危險了,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02278),Scenario UndergroundAnomalies_Rare choice4,,,,1009902,,
14284,Landscaping Nanites,地形改造奈米機器人,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02373),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14276,Rare Anomaly Analyzed: Nanites,稀有異象已分析：奈米機器人,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(02476),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
